DateTime,Symbol,Side,PnL,IsWin,rsi_at_entry,rsi_issue,macd_hist_at_entry,macd_issue,stochastic_at_entry,stoch_issue,bb_position,bb_issue,ema_issue,mfe_atr,mae_atr,entry_timing,atr
2025-12-12 22:10:19,EURUSD,Buy,-0.04,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.2865329512890944,1.6045845272212456,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:19,EURUSD,Buy,-0.08,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.2865329512890944,1.6045845272212456,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:19,EURUSD,Buy,-0.02,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.2865329512890944,1.6045845272212456,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:19,EURUSD,Buy,-0.03,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.2865329512890944,1.6045845272212456,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:19,EURUSD,Buy,-0.05,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.2865329512890944,1.6045845272212456,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:19,EURUSD,Buy,-0.01,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.2865329512890944,1.6045845272212456,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:19,EURUSD,Buy,-0.05,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.2865329512890944,1.6045845272212456,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:19,EURUSD,Buy,-0.06,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.2865329512890944,1.6045845272212456,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:19,EURUSD,Buy,-0.01,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.2865329512890944,1.6045845272212456,NEUTRAL_ENTRY,0.00024928571428572965
2025-12-12 22:10:19,EURUSD,Buy,-0.02,False,64.92146596858646,NEUTRAL_RSI,6.376888956309107e-05,BULLISH_CONFIRMATION,87.61061946902481,OVERBOUGHT_BAD,0.7416615919508182,NEUTRAL_BB,PERFECT_BULLISH_SETUP,2.2865329512890944,1.6045845272212456,NEUTRAL_ENTRY,0.00024928571428572965
