time,open,high,low,close,tick_volume,spread,real_volume,RSI,Avg_Volume,Rel_Volume,Volume_Surge,ATR,ATR_Pct,SMA_20,Distance_SMA_20,SMA_50,Distance_SMA_50,SMA_200,Distance_SMA_200,Golden_Cross,Death_Cross,BB_Upper,BB_Lower,BB_Width,ADX,High_20,Low_20,Near_High_20,Near_Low_20,High_52,Low_52,Near_High_52,Near_Low_52,Change_Pct,Change_3bar,Trend
2024-08-14 20:00:00,2444.06,2448.31,2440.19,2447.78,19360,27,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,,,Neutral
2024-08-15 00:00:00,2447.11,2454.18,2446.33,2450.09,8561,27,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.0943712261722851,,Neutral
2024-08-15 04:00:00,2450.02,2455.42,2448.09,2453.26,24107,27,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.12938300225706634,,Neutral
2024-08-15 08:00:00,2453.26,2458.69,2450.19,2455.36,29005,27,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.08560038479410448,0.3096683525480201,Neutral
2024-08-15 12:00:00,2455.36,2469.98,2440.88,2440.95,33135,27,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-0.5868793170858977,-0.37304752070333447,Neutral
2024-08-15 16:00:00,2441.08,2459.83,2432.03,2455.63,57437,27,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.6014051906020335,0.09660614855334904,Neutral
2024-08-15 20:00:00,2455.64,2461.51,2453.34,2456.39,20657,27,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.030949287962744876,0.04194904209564973,Neutral
2024-08-16 00:00:00,2455.57,2459.65,2454.26,2458.29,6691,27,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.0773492808552323,0.7103791556566151,Neutral
2024-08-16 04:00:00,2458.47,2459.98,2450.63,2452.59,25911,27,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-0.23186849395310238,-0.123797151851051,Neutral
2024-08-16 08:00:00,2452.61,2464.38,2451.03,2462.29,30137,27,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.39550026706460795,0.2401898721294294,Neutral
2024-08-16 12:00:00,2462.28,2492.29,2461.13,2491.51,34517,27,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,1.1867001855995873,1.3513458542320171,Neutral
2024-08-16 16:00:00,2491.51,2500.01,2477.36,2495.79,58462,27,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.17178337634606855,1.7614032512568272,Neutral
2024-08-16 20:00:00,2495.78,2509.57,2492.99,2507.43,24646,27,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.46638539300181137,1.8332527850090719,Neutral
2024-08-19 00:00:00,2509.19,2509.98,2500.12,2501.88,10878,27,0,75.65926769114026,,,0,14.657857142857113,0.585873708685353,,,,,,,0,0,,,,,,,0,0,,,0,0,-0.22134217106757337,0.41621346091325706,Neutral
2024-08-19 04:00:00,2501.94,2505.82,2494.82,2500.53,32641,27,0,74.70263182541923,,,0,14.863571428571406,0.5944168407726125,,,,,,,0,0,,,,,,,0,0,,,0,0,-0.053959422514260336,0.1899198249852847,Neutral
2024-08-19 08:00:00,2500.55,2507.05,2498.98,2503.0,33661,27,0,74.74048442906582,,,0,14.879285714285711,0.5944580788767764,,,,,,,0,0,,,,,,,0,0,,,0,0,0.09877905883952653,-0.1766749221314189,Neutral
2024-08-19 12:00:00,2503.01,2503.87,2486.39,2491.09,32302,27,0,66.35255468142137,,,0,15.604285714285718,0.6264039321857386,,,,,,,0,0,,,,,,,0,0,,,0,0,-0.4758290051937619,-0.43127568068812105,Neutral
2024-08-19 16:00:00,2491.09,2507.34,2485.52,2505.38,47799,27,0,69.56045674956995,,,0,16.5557142857143,0.6608065158065562,,,,,,,0,0,,,,,,,0,0,,,0,0,0.5736444688871023,0.1939588807172843,Neutral
2024-08-19 20:00:00,2505.36,2505.79,2500.6,2504.05,16113,27,0,77.48736713713234,,,0,14.847857142857167,0.5929537007191217,,,,,,,0,0,,,,,,,0,0,,,0,0,-0.05308575944567018,0.041949660407518255,Neutral
2024-08-20 00:00:00,2503.39,2506.82,2501.92,2504.88,7175,27,0,74.3980976914697,27659.75,0.25940219994757724,0,13.212142857142908,0.5274561199395942,2476.9085,1.129290807472303,,,,,0,0,2526.759283354453,2427.057716645547,4.0252422206515215,,2509.98,2432.03,1,0,,,0,0,0.0331463029891621,0.5535729339365483,Neutral
2024-08-20 04:00:00,2504.83,2508.18,2498.59,2500.7,25828,27,0,71.23143267848604,27983.15,0.9229840100203157,0,13.313571428571452,0.532393786882531,2479.5545,0.8527943225284875,,,,,0,0,2528.505103447708,2430.6038965522926,3.948338578378304,,2509.98,2432.03,1,0,,,0,0,-0.16687426144167405,-0.18679801068102608,Neutral
2024-08-20 08:00:00,2500.7,2522.96,2497.21,2519.7,36574,27,0,75.28200905722537,29383.8,1.2446994602468027,0,14.767857142857176,0.5860958504130324,2483.035,1.4766203456656861,,,,,0,0,2533.0518272736917,2433.018172726308,4.028684837200594,,2522.96,2432.03,1,0,,,0,0,0.7597872595673127,0.6249875202172335,Neutral
2024-08-20 12:00:00,2519.75,2529.1,2519.66,2526.61,32509,27,0,80.17283548018928,29803.9,1.0907632893681698,0,14.774285714285757,0.5847473774854749,2486.7025000000003,1.6048361233400377,,,,,0,0,2538.2597511108315,2435.145248889169,4.146636045995144,,2529.1,2432.03,1,0,,,0,0,0.27423899670597773,0.8675066270639717,Neutral
2024-08-20 16:00:00,2526.57,2531.61,2500.66,2508.95,55238,27,0,67.86097075486138,31115.55,1.7752538521735917,0,16.03142857142864,0.6389696315761032,2489.382,0.7860585478644803,,,,,0,0,2539.6344526136213,2439.129547386379,4.037343614890864,,2531.61,2432.03,1,0,,,0,0,-0.6989602669189243,0.32990762586475786,Neutral
2024-08-20 20:00:00,2508.96,2516.78,2506.62,2513.86,17095,27,0,60.511711033769124,30313.55,0.5639392284968273,0,14.531428571428673,0.57805242023934,2493.0274999999997,0.8356305736699831,,,,,0,0,2538.8714875527517,2447.1835124472477,3.6777763223832847,,2531.61,2432.03,1,0,,,0,0,0.19569939616175258,-0.23177362384409617,Neutral
2024-08-21 00:00:00,2513.03,2515.94,2512.4,2513.36,7818,27,0,58.56822393445827,27832.6,0.28089362833511783,0,13.166428571428664,0.523857647588434,2495.9139999999998,0.6989824168621342,,,,,0,0,2539.0322903674364,2452.795709632563,3.4551102616065026,,2531.61,2450.63,1,0,,,0,0,-0.019889731329514326,-0.5244180938094917,Neutral
2024-08-21 04:00:00,2513.39,2519.79,2510.71,2516.05,27306,27,0,54.605684975422264,28165.05,0.9694994328076819,0,12.630714285714346,0.5020056948675242,2498.897,0.6864228497613246,,,,,0,0,2538.623656091478,2459.1703439085218,3.179535298291859,,2531.61,2450.63,1,0,,,0,0,0.10702804214279826,0.2829869068734078,Neutral
2024-08-21 08:00:00,2516.01,2519.5,2506.79,2507.21,29711,27,0,52.751109734695916,29316.05,1.0134721423929896,0,12.834285714285768,0.5118951230365932,2501.343,0.2345539975925009,,,,,0,0,2536.277535529067,2466.408464470933,2.793262301816827,29.80661033657243,2531.61,2450.63,1,0,,,0,0,-0.35134436915006395,-0.264533426682476,Neutral
2024-08-21 12:00:00,2507.07,2513.59,2504.35,2510.45,29723,27,0,55.02227622519216,29506.65,1.0073322454429763,0,12.7085714285715,0.5062268289976498,2504.236,0.24813955234250853,,,,,0,0,2530.736037259161,2477.7359627408387,2.1164169238970465,27.477922312383505,2531.61,2451.03,1,0,,,0,0,0.12922730844244779,-0.1157812649202784,Neutral
2024-08-21 16:00:00,2510.55,2512.83,2493.33,2506.98,53666,27,0,51.99478748997594,30683.1,1.7490410030277255,0,13.525000000000059,0.5394937334960813,2506.4705000000004,0.020327388652675606,,,,,0,0,2524.145339059793,2488.7956609402077,1.4103368908425373,26.20691413812645,2531.61,2461.13,1,1,,,0,0,-0.13822223107410325,-0.3604856819220668,Neutral
2024-08-21 20:00:00,2506.97,2519.03,2506.8,2512.22,22171,27,0,61.34923192609277,30065.8,0.737415934383918,0,13.150000000000059,0.5234414183471217,2507.5060000000003,0.18799556212425758,,,,,0,0,2523.8683102216523,2491.1436897783483,1.3050664861142525,24.709084832677203,2531.61,2477.36,1,1,,,0,0,0.2090164261382199,0.19982370842489316,Neutral
2024-08-22 00:00:00,2511.37,2514.55,2510.79,2513.63,6856,27,0,55.14275028051359,27485.5,0.24944061414200214,0,11.860000000000062,0.47182759594689994,2508.398,0.2085793402801298,,,,,0,0,2523.9984056627454,2492.797594337255,1.2438540983325044,23.530361541814493,2531.61,2485.52,1,1,,,0,0,0.05612565778476686,0.126670517237957,Neutral
2024-08-22 04:00:00,2513.62,2514.05,2499.18,2501.78,27606,27,0,48.74903560013228,27633.5,0.9990048310926954,0,12.551428571428655,0.5016999325052025,2508.1155,-0.2526000098480187,,,,,0,0,2523.991896880112,2492.2391031198877,1.2660020545395319,22.927423395251754,2531.61,2485.52,1,1,,,0,0,-0.47142976492163813,-0.20742088090051847,Neutral
2024-08-22 08:00:00,2501.78,2510.49,2500.56,2503.53,32380,27,0,49.26350245499188,28708.6,1.127885023999777,0,12.91071428571435,0.5157004024603,2508.1980000000003,-0.18610970904211388,,,,,0,0,2523.9546635527927,2492.441336447208,1.2564130545349577,21.341270525914904,2531.61,2485.52,1,1,,,0,0,0.06995019546083281,-0.34590919585066593,Neutral
2024-08-22 12:00:00,2503.54,2509.01,2495.1,2500.55,33431,27,0,49.917081260365045,28748.1,1.162894243445654,0,13.219285714285823,0.5286551244440552,2508.1989999999996,-0.3049598536639012,,,,,0,0,2523.9536169005883,2492.444383099411,1.2562493566569994,20.446380667156827,2531.61,2485.52,1,1,,,0,0,-0.11903192691918862,-0.5203629810274355,Neutral
2024-08-22 16:00:00,2500.55,2501.41,2470.72,2484.19,55052,27,0,29.780207265687608,29817.65,1.8462890268012402,0,13.57214285714297,0.5463407733362975,2507.2585,-0.9200686726159212,,,,,0,0,2526.236046039578,2488.280953960422,1.5138084915917607,21.625258521184634,2531.61,2470.72,1,1,,,0,0,-0.6542560636660033,-0.7030993932320245,Neutral
2024-08-22 20:00:00,2484.19,2484.74,2478.43,2484.52,17222,27,0,24.092084205342914,29063.65,0.5925614986417741,0,13.348571428571534,0.5372696306961318,2506.93,-0.8939220480827089,,,,,0,0,2527.264881620664,2486.595118379336,1.6222935319824618,22.980600967194853,2531.61,2470.72,1,1,,,0,0,0.013284008067016018,-0.7593278291053119,Neutral
