time,open,high,low,close,tick_volume,spread,real_volume,RSI,Avg_Volume,Rel_Volume,Volume_Surge,ATR,ATR_Pct,SMA_20,Distance_SMA_20,SMA_50,Distance_SMA_50,SMA_200,Distance_SMA_200,Golden_Cross,Death_Cross,BB_Upper,BB_Lower,BB_Width,ADX,High_20,Low_20,Near_High_20,Near_Low_20,High_52,Low_52,Near_High_52,Near_Low_52,Change_Pct,Change_3bar,Trend
2022-09-21 08:00:00,92.306,92.923,90.206,92.226,736,1654,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,,,Neutral
2022-09-21 12:00:00,92.206,93.386,92.066,92.446,1004,1654,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.23854444516731022,,Neutral
2022-09-21 16:00:00,92.386,93.006,91.226,91.906,1217,1654,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-0.5841247863617616,,Neutral
2022-09-22 08:00:00,88.946,90.606,88.746,88.826,1002,1654,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-3.3512501904119585,-3.6865959707674687,Neutral
2022-09-22 12:00:00,88.826,89.306,87.726,89.226,1518,1654,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.45031860040980476,-3.4831144668238743,Neutral
2022-09-22 16:00:00,89.226,91.546,88.806,90.266,1188,1654,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,1.1655795395960844,-1.784431919569996,Neutral
2022-09-23 08:00:00,89.966,90.046,88.526,88.946,720,1654,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-1.462344625883505,0.13509558012294212,Neutral
2022-09-23 12:00:00,88.946,89.426,88.026,88.186,1027,1654,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-0.8544510152227125,-1.1655795395960729,Neutral
2022-09-23 16:00:00,88.206,88.623,86.146,86.706,1210,1654,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-1.6782709273580831,-3.9438991425342897,Neutral
2022-09-26 08:00:00,83.166,85.106,82.526,83.206,1237,1654,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-4.036629529674995,-6.453353720234743,Neutral
2022-09-26 12:00:00,83.226,83.343,80.066,81.746,1510,1654,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-1.754681152801485,-7.302746467693298,Neutral
