time,open,high,low,close,tick_volume,spread,real_volume,RSI,Avg_Volume,Rel_Volume,Volume_Surge,ATR,ATR_Pct,SMA_20,Distance_SMA_20,SMA_50,Distance_SMA_50,SMA_200,Distance_SMA_200,Golden_Cross,Death_Cross,BB_Upper,BB_Lower,BB_Width,ADX,High_20,Low_20,Near_High_20,Near_Low_20,High_52,Low_52,Near_High_52,Near_Low_52,Change_Pct,Change_3bar,Trend
2024-08-02,487.64,492.33,466.37,469.15,5498,145,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,,,Neutral
2024-08-05,439.35,462.01,435.96,457.42,5875,145,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-2.500266439305121,,Neutral
2024-08-06,457.72,474.4,456.18,469.14,5551,145,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,2.562196668269845,,Neutral
2024-08-07,480.96,487.45,471.79,472.41,5204,145,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.6970200792940418,0.6948737077693804,Neutral
2024-08-08,479.26,486.85,476.65,484.75,4759,145,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,2.6121377616900476,5.974815268243624,Neutral
2024-08-09,481.79,491.05,480.65,489.53,4028,145,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.9860752965445974,4.3462505861789635,Neutral
2024-08-12,489.75,490.01,483.03,483.94,3824,146,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-1.1419116295221854,2.44067653097944,Neutral
2024-08-13,487.98,492.5,485.3,490.82,2544,146,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,1.4216638426251205,1.2521918514698285,Neutral
2024-08-14,488.9,498.59,487.43,496.81,3048,146,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,1.2204066663950242,1.4871407268196086,Neutral
2024-08-15,505.41,505.83,497.43,498.12,3115,146,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.2636822930295324,2.9301153035500285,Neutral
2024-08-16,498.24,504.08,497.25,503.45,2566,146,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,1.070023287561228,2.5732447740515862,Neutral
2024-08-19,504.88,505.24,499.79,503.6,2983,146,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.02979441851227449,1.366719671504201,Neutral
2024-08-20,501.29,501.96,495.09,496.09,2838,146,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-1.491262907069113,-0.4075323215289548,Neutral
2024-08-21,498.3,498.3,493.15,495.59,2221,146,0,67.14656290531778,,,0,13.012857142857143,2.6257303704386983,,,,,,,0,0,,,,,,,0,0,,,0,0,-0.10078816343808139,-1.561227530042708,Neutral
2024-08-22,496.51,498.77,493.98,496.58,2951,146,0,67.56306825457807,,,0,11.500714285714285,2.3159841889955866,,,,,,,0,0,,,,,,,0,0,,,0,0,0.19976189995762894,-1.393963463065933,Neutral
2024-08-23,502.6,511.51,498.78,508.51,4774,146,0,82.6286882104994,,,0,10.196428571428571,2.005157926378748,,,,,,,0,0,,,,,,,0,0,,,0,0,2.402432639252483,2.5035779798020554,Neutral
2024-08-26,510.52,512.27,504.48,507.03,2863,146,0,77.83982365907417,,,0,9.45142857142857,1.8640767945542809,,,,,,,0,0,,,,,,,0,0,,,0,0,-0.2910463904348015,2.308359732843681,Neutral
2024-08-27,505.9,510.46,505.64,505.64,2180,146,0,75.1095662687018,,,0,8.487857142857141,1.678636409868116,,,,,,,0,0,,,,,,,0,0,,,0,0,-0.2741455140721438,1.8244794393652588,Neutral
2024-08-28,502.12,507.58,496.87,502.42,3075,146,0,65.48641542506574,,,0,8.22142857142857,1.6363657042770132,,,,,,,0,0,,,,,,,0,0,,,0,0,-0.6368167075389564,-1.197616566045894,Neutral
2024-08-29,501.98,512.42,500.3,509.22,3887,146,0,66.66666666666669,3689.2,1.0536159600997508,0,8.344285714285705,1.6386406100085829,492.01099999999997,3.4976860273449297,,,,,0,0,521.8023607399333,462.2196392600666,12.110038490982262,,512.42,435.96,1,0,,,0,0,1.3534493053620533,0.43192710490504604,Neutral
2024-08-30,507.62,510.35,504.29,508.23,2896,146,0,72.29667706994675,3559.1,0.8136888539237448,0,8.27857142857142,1.6289025497454732,493.96500000000003,2.88785642707479,,,,,0,0,522.5447605971337,465.3852394028663,11.571573126490222,,512.42,435.96,1,0,,,0,0,-0.19441498762814424,0.5122221343248223,Neutral
2024-09-03,506.39,506.59,484.5,486.64,4147,146,0,46.97889563457647,3472.7,1.19417168197656,0,9.362142857142848,1.923833399873181,495.42600000000004,-1.773423276130049,,,,,0,0,518.61965194458,472.23234805542006,9.36311454973295,,512.42,456.18,0,0,,,0,0,-4.248076658205935,-3.1407985350901697,Neutral
2024-09-04,488.47,495.29,487.29,489.47,2854,146,0,44.441078461072436,3337.85,0.8550414188774211,0,9.18285714285714,1.8760817093707762,496.4425,-1.4044929674634963,,,,,0,0,516.3321734645473,476.55282653545265,8.012881034378529,,512.42,471.79,0,0,,,0,0,0.581538714450125,-3.878480813793645,Neutral
2024-09-05,487.28,494.64,482.24,486.8,3207,146,0,41.599881270406684,3238.0,0.990426189005559,0,9.42428571428571,1.9359666627538434,497.162,-2.084230089990781,,,,,0,0,514.2324972948868,480.0915027051131,6.867177014690121,,512.42,476.65,0,0,,,0,0,-0.5454879767912257,-4.216594848788936,Neutral
2024-09-06,490.03,494.26,476.21,478.9,4441,146,0,32.45175125089355,3222.1,1.3782936594146675,0,10.225714285714284,2.135250425081287,496.86949999999996,-3.61654317683013,,,,,0,0,515.0028696174818,478.7361303825181,7.2990471813954505,,512.42,476.21,0,1,,,0,0,-1.6228430566967988,-1.5904981094854533,Neutral
2024-09-09,487.08,493.44,484.74,487.59,2950,146,0,39.801248566696394,3168.2,0.9311280853481473,0,10.875,2.2303574724666215,496.77250000000004,-1.8484316261467897,,,,,0,0,515.0909886471509,478.45401135284925,7.375001090902098,,512.42,476.21,0,0,,,0,0,1.814575067863844,-0.3840889124972015,Neutral
2024-09-10,476.29,476.84,460.86,466.3,4317,146,0,33.857158339655385,3192.85,1.3520835617081919,0,12.176428571428564,2.6112864189209875,495.8905,-5.967143956175802,,,,,0,0,518.0966399522508,473.6843600477491,8.956065886420832,,512.42,460.86,0,1,,,0,0,-4.366373387477173,-4.211175020542317,Neutral
2024-09-11,458.72,471.02,456.75,470.05,4191,146,0,36.63107202680071,3275.2,1.2796165119687348,0,12.827857142857132,2.7290409834819984,494.85200000000003,-5.012003588951853,,,,,0,0,519.8266689351642,469.87733106483586,10.093793269569153,42.487558072582885,512.42,456.75,0,0,,,0,0,0.8042033025948969,-1.8479849655460359,Neutral
2024-09-12,469.35,473.62,464.31,473.29,3176,146,0,38.08939347448095,3281.6,0.9678205753291078,0,13.150714285714278,2.778574296037161,493.67600000000004,-4.129429018222482,,,,,0,0,520.415143315805,466.93685668419505,10.832668922858309,45.41768792899577,512.42,456.75,0,0,,,0,0,0.6892883735772903,-2.932791894829663,Neutral
2024-09-13,479.29,481.18,476.34,478.31,3498,147,0,33.381025753907124,3300.75,1.059759145648716,0,12.647857142857134,2.6442803083475432,492.68549999999993,-2.9177842660277062,,,,,0,0,520.1882519962716,465.1827480037283,11.164425174384727,44.17960358050558,512.42,456.75,0,0,,,0,0,1.0606604830019517,2.5755951104439183,Neutral
2024-09-16,483.77,486.52,478.68,484.46,3218,146,0,38.186956976865915,3333.35,0.9653951730241349,0,12.677857142857135,2.6169048307098906,491.736,-1.4796557502399683,,,,,0,0,518.9840221590292,464.48797784097076,11.08237841403893,42.6473141303067,512.42,456.75,0,0,,,0,0,1.2857770065438645,3.065631315817459,Neutral
2024-09-17,486.31,488.85,480.71,484.55,3032,146,0,38.80929640241963,3335.8,0.9089273937286407,0,12.914999999999996,2.665359612011143,490.7835,-1.2701119740170548,,,,,0,0,517.6139573788427,463.9530426211573,10.933724291400457,41.38224231538794,512.42,456.75,0,0,,,0,0,0.018577385129847634,2.379091043546238,Neutral
2024-09-18,482.18,491.94,481.05,483.87,3805,146,0,39.884393063583815,3384.15,1.1243591448369605,0,12.927857142857139,2.6717624863821148,490.1725,-1.2857718456257765,,,,,0,0,517.0506655663203,463.2943344336797,10.966819055055227,41.42271233968141,512.42,456.75,0,0,,,0,0,-0.14033639459292147,1.162426041688445,Neutral
2024-09-19,497.75,505.54,492.65,502.86,4115,146,0,46.93877551020408,3478.85,1.1828621527228826,0,13.610000000000001,2.7065187129618584,490.53600000000006,2.5123538333577873,,,,,0,0,517.9146343129476,463.15736568705256,11.162742107795347,40.47632877786172,512.42,456.75,1,0,,,0,0,3.924607849215711,3.798043182099665,Neutral
2024-09-20,499.2,500.46,494.62,496.15,2485,146,0,44.4890510948905,3455.55,0.7191329889597893,0,13.765714285714287,2.77450655763666,490.51450000000006,1.148895700330963,,,,,0,0,517.873818608782,463.1551813912181,11.155355696429753,39.52994521604201,512.42,456.75,0,0,,,0,0,-1.334367418366944,2.393973790114532,Neutral
2024-09-23,499.54,500.21,494.41,496.65,2314,146,0,55.65472827929046,3332.55,0.6943631753462063,0,12.484999999999998,2.513842746400886,489.92150000000004,1.3733832869143199,,,,,0,0,516.1283767793173,463.7146232206828,10.698398326800195,39.77432566966432,512.42,456.75,0,0,,,0,0,0.10077597500754987,2.641205282410559,Neutral
2024-09-24,496.29,498.14,493.3,497.31,2320,146,0,54.540189946722236,3305.4,0.7018817692261148,0,12.212857142857136,2.4557835440383533,489.43549999999993,1.6088943282618586,,,,,0,0,514.6481413363989,464.22285866360096,10.302743195538115,39.4016732813418,512.42,456.75,0,0,,,0,0,0.1328903654485014,-1.1036869108698268,Neutral
2024-09-25,496.05,501.06,489.55,490.35,2927,146,0,51.95851263378572,3342.75,0.8756263555455838,0,12.149285714285709,2.477676295357542,488.671,0.34358494774603576,,,,,0,0,512.7149438922722,464.62705610772775,9.840544616837192,37.136090785820905,512.42,456.75,0,0,,,0,0,-1.39952946854075,-1.169001310087666,Neutral
2024-09-26,492.44,497.18,492.32,496.22,3471,146,0,59.77426636568851,3362.55,1.0322523085158584,0,11.347857142857135,2.286860090858316,488.361,1.6092603627234847,,,,,0,0,511.8110983277031,464.91090167229686,9.603591739595558,34.74320210084068,512.42,456.75,0,0,,,0,0,1.197104109309688,-0.0865800865800765,Neutral
2024-09-27,496.89,504.47,494.72,497.6,3425,146,0,56.15696887686065,3339.45,1.0256179909865397,0,11.005714285714276,2.2117593017914543,487.78000000000003,2.0132026733363384,,,,,0,0,509.5712044062205,465.98879559377957,8.934849483874064,32.80026102034897,510.35,456.75,0,0,,,0,0,0.2781024545564392,0.05831372785586867,Neutral
2024-09-30,490.6,495.46,487.91,493.96,3122,146,0,71.73161533626644,3350.75,0.9317317018577931,0,9.788571428571421,1.9816526497229374,487.0665,1.4153098190904034,,,,,0,0,506.88343616448736,467.2495638355127,8.137260995977897,32.22699225187689,506.59,456.75,0,0,,,0,0,-0.7315112540193014,0.736208830427237,Neutral
2024-10-01,490.84,492.85,483.84,489.46,3455,146,0,65.072216182637,3316.15,1.0418708442018605,0,9.492142857142852,1.9393092095662268,487.2075,0.4623286792588369,,,,,0,0,507.05176935706595,467.363230642934,8.14612638642302,31.580610413973496,505.54,456.75,0,0,,,0,0,-0.9110049396712339,-1.3622989802910095,Neutral
2024-10-02,487.87,493.92,487.77,491.28,2515,146,0,64.28457995871045,3299.2,0.7623060135790495,0,9.266428571428568,1.8861807057947746,487.29800000000006,0.8171591100312157,,,,,0,0,507.20213297467853,467.3938670253216,8.169183117795875,31.10589247991688,505.54,456.75,0,0,,,0,0,0.37183835247007746,-1.270096463022518,Neutral
