time,open,high,low,close,tick_volume,spread,real_volume,RSI,Avg_Volume,Rel_Volume,Volume_Surge,ATR,ATR_Pct,SMA_20,Distance_SMA_20,SMA_50,Distance_SMA_50,SMA_200,Distance_SMA_200,Golden_Cross,Death_Cross,BB_Upper,BB_Lower,BB_Width,ADX,High_20,Low_20,Near_High_20,Near_Low_20,High_52,Low_52,Near_High_52,Near_Low_52,Change_Pct,Change_3bar,Trend
2021-04-12 10:00:00,60.51,61.06,59.91,60.56,189,1130,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,,,Neutral
2021-04-12 11:00:00,60.56,60.66,59.81,60.06,132,1130,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-0.825627476882429,,Neutral
2021-04-12 12:00:00,60.06,60.21,59.61,60.01,107,1130,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-0.08325008325008598,,Neutral
2021-04-12 13:00:00,60.01,60.91,59.91,60.21,107,1130,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.3332777870354908,-0.5779392338177038,Neutral
2021-04-12 14:00:00,60.16,60.36,59.51,59.61,124,1130,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-0.9965122072745469,-0.749250749250754,Neutral
2021-04-12 15:00:00,59.66,59.96,59.36,59.91,115,1130,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.5032712632108582,-0.16663889351774944,Neutral
2021-04-12 16:00:00,59.91,60.06,58.46,58.71,115,1130,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-2.003004506760131,-2.4912805181863478,Neutral
2021-04-12 17:00:00,58.71,58.91,58.46,58.51,34,1130,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-0.3406574689150066,-1.8453279651065282,Neutral
2021-04-13 10:00:00,58.96,58.96,58.26,58.86,101,1130,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.5981883438728408,-1.752628943415118,Neutral
2021-04-13 11:00:00,58.91,59.66,58.81,59.61,95,1130,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,1.2742099898063186,1.5329586101175245,Neutral
2021-04-13 12:00:00,59.56,59.86,59.31,59.66,94,1130,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,0.08387854386846527,1.965475987010765,Neutral
2021-04-13 13:00:00,59.76,59.76,58.46,58.51,98,1130,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-1.927589674824004,-0.5946313285762851,Neutral
2021-04-13 14:00:00,58.61,58.61,58.01,58.21,104,1130,0,,,,0,,,,,,,,,0,0,,,,,,,0,0,,,0,0,-0.5127328661767128,-2.348599228317394,Neutral
2021-04-13 15:00:00,58.26,58.76,58.21,58.71,67,1130,0,34.959349593495915,,,0,0.8321428571428565,1.4173783974499345,,,,,,,0,0,,,,,,,0,0,,,0,0,0.8589589417625776,-1.5923566878980822,Neutral
2021-04-13 16:00:00,58.66,58.91,57.96,58.01,144,1130,0,31.386861313868593,,,0,0.8178571428571415,1.4098554436427193,,,,,,,0,0,,,,,,,0,0,,,0,0,-1.192301141202523,-0.8545547769612033,Neutral
