symbol,timeframe,strategy,params,total_return,win_rate,sharpe_ratio,profit_factor,num_trades,robust,oos_profitable_windows,total_oos_return,total_windows
AAVEUSD,H1,MeanReversion,"window=50,z=1.5",0.2171686368216782,0.5289367429340511,0.12377024712930454,1.0434437969139052,1490,True,4,0.15397080397854457,5
AAVEUSD,H1,MeanReversion,"window=100,z=1.75",0.2581457835304357,0.5384615384615384,0.1692392972846904,1.076219241003513,925,True,4,0.08309987062797042,5
AAVEUSD,H4,MeanReversion,"window=20,z=1.5",0.43861028437740956,0.527972027972028,0.109406786341719,1.0392400615208046,1433,True,5,0.7386963340146249,5
AAVEUSD,H4,MeanReversion,"window=50,z=1.5",0.43676581695191286,0.5231481481481481,0.10739100466223907,1.0371705930100021,1516,True,5,0.7085907753480127,5
AAVEUSD,H4,MeanReversion,"window=100,z=1.5",0.37452188766709316,0.5255744996293551,0.09385258619738023,1.0344227354441216,1352,True,4,0.6375550716022009,5
AAVEUSD,H4,MeanReversion,"window=20,z=1.75",-0.39082307385309567,0.5217864923747276,-0.11609088083766748,0.9502908786912029,919,True,4,0.10462023126062892,5
AAVEUSD,H4,MeanReversion,"window=50,z=1.75",0.48124764664025754,0.54296875,0.13295774360860946,1.0571483168554388,1027,True,5,0.7732644415266197,5
AAVEUSD,H4,MeanReversion,"window=100,z=1.75",0.14661379551460363,0.5249457700650759,0.04245958626114834,1.0190331383545124,923,True,5,0.5883511023946144,5
AAVEUSD,H4,MeanReversion,"window=50,z=2.0",0.004197596637493639,0.5458715596330275,0.0013274907524820636,1.0007111069519101,655,True,5,0.626586388604495,5
AAVEUSD,H4,MeanReversion,"window=100,z=2.0",0.12643010453094472,0.5201342281879194,0.04324609926592585,1.0239533907471934,597,True,4,0.38767065102267717,5
AAVEUSD,H4,MeanReversion,"window=50,z=2.25",-0.35739403010232573,0.5357142857142857,-0.12733552130322595,0.914279256283348,393,True,4,0.5601585505700559,5
AAVEUSD,H4,MeanReversion,"window=100,z=2.25",-0.004129514800914613,0.5228571428571429,-0.0016627450401747836,0.9987968770329128,351,True,4,0.2517579404104239,5
AAVEUSD,H4,TrendFollowing,"fast=10,slow=30",0.22058471018608328,0.4911788291900561,0.0325590748763019,1.0059739404152732,4999,True,4,0.4092676259139363,5
AAVEUSD,M15,TrendFollowing,"fast=5,slow=20",-0.18571107004600507,0.4883861846091699,-0.1373262602093164,0.9750358083131809,4999,True,5,0.3852052839267184,5
AAVEUSD,M15,TrendFollowing,"fast=8,slow=21",-0.10319992548213752,0.48899212280347404,-0.07631043871918786,0.9860499969284177,4999,True,4,0.4926160809295237,5
AAVEUSD,M15,TrendFollowing,"fast=10,slow=30",-0.16923171261308234,0.49222379317309634,-0.12513960900373847,0.9772258191666109,4999,True,4,0.4320871331772702,5
AAVEUSD,M15,TrendFollowing,"fast=13,slow=34",-0.25127208560891134,0.4918198343768936,-0.18581190985168758,0.9663709623763341,4999,True,5,0.44743615537592585,5
AAVEUSD,M15,TrendFollowing,"fast=21,slow=55",-0.3390389698426751,0.49585942233892144,-0.2507282918282424,0.9548896081040028,4999,True,4,0.3186149933073128,5
AAVEUSD,M15,TrendFollowing,"fast=34,slow=89",-0.14896274719920666,0.5015148454857604,-0.11015080562413349,0.9799261164873584,4999,True,4,0.16474547890960878,5
AAVEUSD,M15,VolatilityExpansion,"ema=20,mult=1.5",-0.025603143736272926,0.46153846153846156,-0.03241317943561714,0.9869144729900846,1104,True,5,0.26645514868690867,5
AAVEUSD,M15,VolatilityExpansion,"ema=50,mult=1.5",-0.21259522579347934,0.4716743600503567,-0.21223095230103176,0.9448687522137268,2410,True,5,0.38641529509453254,5
AAVEUSD,M15,VolatilityExpansion,"ema=20,mult=2.0",0.08509695549278895,0.46760070052539404,0.1308599830937597,1.0772085171770525,577,True,4,0.24540303814679632,5
AAVEUSD,M15,VolatilityExpansion,"ema=50,mult=2.0",-0.15841780286267182,0.4679223072395527,-0.17859806457320826,0.9440442185742678,1719,True,5,0.3300378501682557,5
AAVEUSD,M15,VolatilityExpansion,"ema=20,mult=2.5",0.17640090401556208,0.4703703703703704,0.3313473089399167,1.3275240376863076,271,True,4,0.1781089527486709,5
AAVEUSD,M15,VolatilityExpansion,"ema=50,mult=2.5",-0.13625209216396683,0.45993031358885017,-0.17875615236746417,0.9316036022605062,1160,True,4,0.1831172902771322,5
ADAUSD,H1,MeanReversion,"window=100,z=1.5",0.236042785933548,0.5185454545454545,0.1311109005491953,1.049472346431505,1384,True,4,0.2062726079121051,5
ADAUSD,H1,MeanReversion,"window=50,z=1.75",-0.10833975523991957,0.5133744855967078,-0.0724241996623871,0.9671593136484896,977,True,5,0.1275725709297455,5
ADAUSD,H1,MeanReversion,"window=100,z=1.75",-0.09701919732126318,0.5224358974358975,-0.06206930902537717,0.9722865707890513,940,True,5,0.16729716408259643,5
ADAUSD,H1,MeanReversion,"window=50,z=2.0",-0.12433459504553535,0.5184590690208668,-0.0978047710450895,0.9433878902592812,628,True,5,0.07883537779106398,5
