symbol,timeframe,strategy,params,total_return,win_rate,sharpe_ratio,profit_factor,num_trades,robust,oos_profitable_windows,total_oos_return,total_windows
BTCUSD,H1,MeanReversion,"window=50,z=1.5",0.0634344634467271,0.533879374534624,0.08522165371571759,1.0306588293874481,1342,True,4,0.13074442238657824,5
BTCUSD,H1,MeanReversion,"window=50,z=1.75",0.013945501665976301,0.535832414553473,0.02190535626387369,1.0095848850828824,906,True,4,0.0673931824425208,5
BTCUSD,H1,MeanReversion,"window=100,z=1.75",0.08426150611188432,0.5419501133786848,0.1260307812160822,1.0566646557815973,881,True,4,0.07329948612124548,5
BTCUSD,H1,MeanReversion,"window=50,z=2.0",0.11550042556509299,0.5516074450084603,0.239772280737227,1.131697033096854,590,True,4,0.03258392714488789,5
BTCUSD,H1,MeanReversion,"window=100,z=2.0",0.15864923461006653,0.5574614065180102,0.2898298544954185,1.1664848442710047,582,True,4,0.10147402132052674,5
BTCUSD,H1,MeanReversion,"window=100,z=2.25",0.05443186590530347,0.5454545454545454,0.12612952034871544,1.0867857151874576,351,True,4,0.04721825469455465,5
BTCUSD,H1,VolatilityExpansion,"ema=50,mult=3.0",-0.08894065240262294,0.4567901234567901,-0.14985744320281832,0.934777418993203,809,True,4,0.048750493294198116,5
BTCUSD,H4,MeanReversion,"window=50,z=1.5",-0.3201633095408847,0.5158959537572254,-0.1738721209894717,0.9395004502815574,1383,True,4,0.09412022933808994,5
BTCUSD,H4,MeanReversion,"window=20,z=2.75",-0.15405682917026164,0.49074074074074076,-0.28374718429722495,0.7125408059428462,107,True,4,0.02067753691423846,5
BTCUSD,H4,VolatilityExpansion,"ema=20,mult=2.5",0.30514045404569345,0.5040431266846361,0.27707271847632164,1.2115600128818205,370,True,4,0.22789553975588273,5
BTCUSD,M15,MeanReversion,"window=20,z=2.25",0.04931378808973774,0.6199261992619927,0.22017949142459334,1.1846085209460744,270,True,4,0.024778384699425837,5
BTCUSD,M15,TrendFollowing,"fast=5,slow=20",0.037762436888635786,0.48698959167333866,0.05258713892794183,1.0102954939738438,4999,True,4,0.046565409762231225,5
EURUSD,H1,MeanReversion,"window=20,z=1.5",0.03560494355953692,0.5214233841684822,0.19874731410093394,1.074355356219057,1384,True,5,0.027559453397696054,5
EURUSD,H1,MeanReversion,"window=50,z=1.5",-0.00598804164323663,0.5313159746657283,-0.034219587630285354,0.9880220900212439,1432,True,5,0.023972466726414843,5
EURUSD,H1,MeanReversion,"window=20,z=1.75",-0.00812970888943687,0.5119825708061002,-0.05722591282353961,0.9758295900820357,923,True,5,0.02304781073300477,5
EURUSD,H1,MeanReversion,"window=50,z=1.75",0.001784760707323363,0.531416400425985,0.012053614377081696,1.005123757198324,945,True,4,0.019721200664917338,5
EURUSD,H1,MeanReversion,"window=100,z=1.75",-0.00813803173962746,0.5194805194805194,-0.05293194716884488,0.9785915811875946,1086,True,4,0.014554716521577804,5
EURUSD,H1,MeanReversion,"window=20,z=2.0",-0.0028323767771321062,0.5156537753222836,-0.02613797911308531,0.9861855184853064,546,True,4,0.014278665350720088,5
EURUSD,H1,MeanReversion,"window=50,z=2.0",-0.002559822865256245,0.5256410256410257,-0.021081204536143816,0.9890581154398697,625,True,5,0.01961745814129734,5
EURUSD,H1,MeanReversion,"window=20,z=2.25",0.016359677330003652,0.5434083601286174,0.2028028332379314,1.1454552671413656,312,True,4,0.011623777734781848,5
EURUSD,H1,MeanReversion,"window=50,z=2.25",-0.006957701819614637,0.5209424083769634,-0.06899934440251672,0.9566906374142892,382,True,4,0.013356153329708964,5
EURUSD,H1,MeanReversion,"window=100,z=2.5",-0.029703330777096082,0.5112781954887218,-0.3023732631961932,0.7811796180824808,267,True,5,0.010775626121360182,5
EURUSD,H4,TrendFollowing,"fast=8,slow=21",-0.062460112373122434,0.49146757679180886,-0.1030792071404296,0.9810061225766816,4999,True,4,0.04241807717067059,5
EURUSD,H4,TrendFollowing,"fast=10,slow=30",-0.06548086208261406,0.4940774944790203,-0.1080646382052842,0.9800966659139747,4999,True,4,0.017741780939645402,5
EURUSD,M15,MeanReversion,"window=50,z=1.5",0.02504850772700673,0.5212912087912088,0.4245074065140862,1.1474844807183373,1476,True,4,0.010405568373201168,5
EURUSD,M15,MeanReversion,"window=50,z=1.75",0.031367120563452366,0.5376128385155466,0.6142152690486532,1.2786928886219306,1010,True,5,0.012236397196640825,5
GBPUSD,H1,MeanReversion,"window=20,z=1.5",0.020146133263632682,0.517120894479385,0.12075891498645488,1.041483430900881,1435,True,4,0.015216377008071769,5
GBPUSD,H1,MeanReversion,"window=100,z=1.5",-0.029959263170647232,0.5014784151389711,-0.17224208576122557,0.9475618834448432,1693,True,4,0.018450298886033667,5
GBPUSD,H1,MeanReversion,"window=20,z=1.75",0.033725088315663676,0.5229645093945721,0.23166259939770462,1.100273527536607,961,True,4,0.01729742170428472,5
GBPUSD,H4,MeanReversion,"window=20,z=1.5",0.14304616403508974,0.5389563974267334,0.426874789079987,1.1581447166465721,1406,True,4,0.04119517751657187,5
GBPUSD,H4,MeanReversion,"window=50,z=1.5",0.12188266689645433,0.519715578539108,0.33668221915556573,1.1168763971713354,1552,True,4,0.06588630439017407,5
GBPUSD,H4,MeanReversion,"window=50,z=1.75",0.15568800676640582,0.5345971563981042,0.5333906594056036,1.235063214511115,1058,True,4,0.08689658049295568,5
GBPUSD,H4,MeanReversion,"window=100,z=1.75",0.08775804155726286,0.5129118432769367,0.3094233132934213,1.1229454508780583,1128,True,4,0.014722004525253629,5
GBPUSD,H4,MeanReversion,"window=50,z=2.0",0.09661726349935307,0.534375,0.4483211165797035,1.2463349884986485,642,True,5,0.03085244664668818,5
GBPUSD,H4,MeanReversion,"window=50,z=2.25",0.08273161206171009,0.5714285714285714,0.5560733265791158,1.4478174503253887,349,True,4,0.016595514214714502,5
GBPUSD,H4,MeanReversion,"window=100,z=2.5",0.03550932133966733,0.52,0.251550786628959,1.2322252438914973,249,True,4,0.0165083513156441,5
GBPUSD,M15,MeanReversion,"window=20,z=1.5",0.04162381718479835,0.5396253602305475,0.5508656959083612,1.214485297409878,1407,True,5,0.025467125876377783,5
GBPUSD,M15,MeanReversion,"window=50,z=1.5",0.026467160957428293,0.5230446927374302,0.33969440002978984,1.1244356627913168,1450,True,5,0.01361030219286763,5
GBPUSD,M15,MeanReversion,"window=20,z=1.75",0.03033692256575482,0.538037486218302,0.467794846388486,1.232783169342794,920,True,5,0.020148586619384345,5
GBPUSD,M15,MeanReversion,"window=20,z=2.0",0.02771622227605053,0.55,0.5259994115582555,1.3721095312599738,546,True,5,0.01075936158714319,5
GBPUSD,M15,TrendFollowing,"fast=50,slow=200",-0.015002142982310285,0.4982720065053873,-0.11695049393617929,0.9787867228385994,4999,True,4,0.01065668427515365,5
GOLD,H1,MeanReversion,"window=20,z=1.5",-0.07410260925732093,0.4978723404255319,-0.15641014002978937,0.9475403190762829,1409,True,4,0.02562712109346621,5
GOLD,H1,MeanReversion,"window=20,z=1.75",-0.034903419176644634,0.49461206896551724,-0.0879073517462926,0.9637868107791535,927,True,4,0.04671934465767291,5
GOLD,H1,MeanReversion,"window=20,z=2.75",0.026623792676643387,0.5,0.20460066732545096,1.3006488562344676,83,True,4,0.020545389470767006,5
GOLD,H1,TrendFollowing,"fast=5,slow=20",0.2120752876233999,0.5073073073073073,0.26503265582772173,1.049968308084207,4999,True,4,0.054528036457793694,5
GOLD,H1,TrendFollowing,"fast=34,slow=89",0.28199030261610447,0.5187187187187187,0.3524438999909711,1.066993189083013,4999,True,4,0.10862655276508282,5
GOLD,H1,VolatilityExpansion,"ema=50,mult=2.0",0.22847892328441066,0.5210004719207173,0.4137051674942507,1.1240953315125344,2120,True,4,0.04555220162960638,5
GOLD,H4,MeanReversion,"window=50,z=1.5",-0.2114185934997791,0.49070631970260226,-0.3025709387605054,0.9075244709750484,1614,True,4,0.031108689954595814,5
GOLD,H4,MeanReversion,"window=20,z=2.5",0.013487594480738552,0.4883720930232558,0.055204682123584245,1.058315714304496,171,True,4,0.01958198588009641,5
GOLD,H4,VolatilityExpansion,"ema=20,mult=2.5",0.07361266737613092,0.5,0.20040484411969783,1.1211184205684515,469,True,4,0.027630896877140487,5
