symbol,timeframe,strategy,params,total_return,win_rate,sharpe_ratio,profit_factor,num_trades,robust,oos_profitable_windows,total_oos_return,total_windows
3iGroup,H1,MeanReversion,"window=20,z=2.5",0.13338774445089818,0.5422535211267606,0.46064918594639165,1.6081680841708565,146,True,5,0.041110906761474664,5
3iGroup,H1,VolatilityExpansion,"ema=20,mult=1.5",-0.06997244252190038,0.4910878918254456,-0.06362776891541494,0.977131031935432,1690,True,4,0.06355183096410555,5
3iGroup,H1,VolatilityExpansion,"ema=20,mult=2.0",0.05266977677582585,0.5181086519114688,0.0645971749437377,1.0280943114952903,1035,True,5,0.15868437103011102,5
3iGroup,H1,VolatilityExpansion,"ema=20,mult=2.5",0.06878355518677326,0.5109090909090909,0.10225386917863098,1.060541216364202,580,True,5,0.1579583998776426,5
3iGroup,H1,VolatilityExpansion,"ema=50,mult=3.5",0.06359970102181944,0.5213592233009708,0.07358683475295182,1.0330493480071197,1075,True,4,0.12097270526885384,5
3iGroup,M15,TrendFollowing,"fast=5,slow=20",0.2989193705693096,0.5102345415778251,0.3049485218968889,1.0712750327145057,4999,True,4,0.2201106011608055,5
3iGroup,M15,TrendFollowing,"fast=50,slow=200",0.3333467356478772,0.5098081023454157,0.3400855707370553,1.079811558233026,4999,True,5,0.3635326543956984,5
3iGroup,M15,VolatilityExpansion,"ema=20,mult=1.5",0.05585176546950277,0.49884526558891457,0.10316157520007325,1.0329552493487089,1841,True,4,0.08417771767661553,5
3iGroup,M15,VolatilityExpansion,"ema=50,mult=2.0",0.08860873620339682,0.5047008547008547,0.14238300837439036,1.0399941155166,2491,True,5,0.1412786829475169,5
3iGroup,M15,VolatilityExpansion,"ema=50,mult=2.5",0.05592833325275859,0.5021881838074398,0.10078575182681616,1.0313266744818292,1947,True,4,0.12532975765749588,5
ABB,H1,TrendFollowing,"fast=21,slow=55",0.2119291197915255,0.512205299394951,0.12809947641270228,1.0282359089106528,4999,True,4,0.32924355353421575,5
ABB,H1,TrendFollowing,"fast=34,slow=89",0.369690230026574,0.512205299394951,0.2234722433001868,1.049778003295233,4999,True,5,0.3229908628274616,5
ABB,H1,TrendFollowing,"fast=50,slow=200",0.18092111413682577,0.5097016482370124,0.10935587956687357,1.0240549367801137,4999,True,4,0.23806628785843453,5
ABB,H1,VolatilityExpansion,"ema=50,mult=3.5",0.004270449285821543,0.5100864553314121,0.004974008955568129,1.0024647076355129,1084,True,4,0.04862161517299313,5
ABB,H4,MeanReversion,"window=20,z=1.5",-0.17013115974178106,0.4871099050203528,-0.10451624479981526,0.9638100141562668,1501,True,4,0.04473678503466849,5
ABB,H4,MeanReversion,"window=50,z=1.5",-0.03422686835193889,0.492619926199262,-0.02024483089313899,0.9933099304364766,1663,True,4,0.24497867871968027,5
ABB,H4,MeanReversion,"window=100,z=1.5",-0.14639139003088386,0.4850152905198777,-0.08197606506260974,0.9725863456493863,1676,True,4,0.11315982707860262,5
ABB,H4,MeanReversion,"window=100,z=1.75",0.06771913412330266,0.4919928825622776,0.04314232036553577,1.018026744414715,1153,True,4,0.1757934688019741,5
ABB,H4,MeanReversion,"window=100,z=2.0",0.03844390095303918,0.4739010989010989,0.030353539990801353,1.0158577097271482,747,True,4,0.19501110039758196,5
ABB,H4,MeanReversion,"window=50,z=2.25",0.012904025682873632,0.48058252427184467,0.016103080950952597,1.0101898276975023,425,True,4,0.05223853997816197,5
ABB,H4,MeanReversion,"window=50,z=2.5",0.051836356888249946,0.4692982456140351,0.0806510822911123,1.0700475824552274,239,True,4,0.07810119249368797,5
ABB,H4,TrendFollowing,"fast=34,slow=89",0.1866925157342616,0.509009009009009,0.06307520414222666,1.0121035755534358,4999,True,5,0.43836064976606814,5
ABB,M15,MeanReversion,"window=100,z=2.0",0.0438604361586894,0.5469924812030075,0.1731476564115766,1.0992527376329537,583,True,4,0.03825878230077495,5
ABB,M15,MeanReversion,"window=100,z=2.25",0.057746693018596695,0.5606060606060606,0.2659886943063816,1.20458620653769,361,True,4,0.05317746638526755,5
ABB,M15,TrendFollowing,"fast=50,slow=200",-0.017893640407222744,0.4962522045855379,-0.021937226264800085,0.9949906213125177,4999,True,5,0.09966609772876056,5
AMS,H1,MeanReversion,"window=50,z=1.5",1.898387467728389,0.5287878787878788,0.45590857185302,1.2270567454451222,1561,True,5,1.0508622402316241,5
AMS,H1,MeanReversion,"window=50,z=1.75",1.87857796678438,0.5305429864253394,0.6560668968316494,1.3728395193824483,1054,True,5,0.9629985682992573,5
AMS,H1,MeanReversion,"window=20,z=2.0",1.268602577126667,0.5547945205479452,0.6868311990632358,1.5858715949681774,507,True,4,0.2824394861751556,5
AMS,H1,MeanReversion,"window=50,z=2.0",1.6803481595363077,0.5647279549718575,0.7563497448656845,1.6026129386267487,626,True,5,0.7375785729740092,5
AMS,H1,MeanReversion,"window=20,z=2.25",1.1455767342123142,0.5742971887550201,0.7859011155038559,2.113669827241715,286,True,5,0.26672214453173326,5
AMS,H1,MeanReversion,"window=50,z=2.25",1.0661741715429311,0.6082474226804123,0.6272165764928112,1.6929889807401899,335,True,5,0.2803807966269042,5
AMS,H1,MeanReversion,"window=20,z=2.5",0.8297302827467892,0.5918367346938775,0.6608873321545267,2.317423390619207,168,True,4,0.2831750269681468,5
AMS,H1,MeanReversion,"window=50,z=2.5",0.5971002293287612,0.5962732919254659,0.41123512280909985,1.579478317438038,182,True,5,0.1999920379529444,5
AMS,H1,MeanReversion,"window=20,z=2.75",0.6140893248569461,0.5625,0.5485830471448059,2.7442221625139522,90,True,4,0.18442082519455538,5
AMS,H1,MeanReversion,"window=50,z=2.75",0.36263438453658725,0.58,0.2971273567110351,1.4968705837803573,110,True,5,0.12879319100956887,5
AMS,H1,MeanReversion,"window=50,z=3.0",0.3228728071398771,0.6119402985074627,0.39447445342297804,1.807417626415623,72,True,4,0.05791031566075189,5
AMS,H1,TrendFollowing,"fast=8,slow=21",1.5336146986040684,0.5016587677725118,0.24068156595260942,1.0594580675059972,4999,True,4,0.9204155035579208,5
AMS,H1,TrendFollowing,"fast=10,slow=30",2.6132637182244807,0.50260663507109,0.4102086971808492,1.1034816989883778,4999,True,4,1.0517506794368736,5
AMS,H4,MeanReversion,"window=50,z=1.5",-3.161079669690122,0.47312588401697314,-0.5933015969693222,0.7814824467959935,1473,True,4,0.4307783086220778,5
AMS,H4,MeanReversion,"window=100,z=1.5",-2.4523734664068124,0.4797101449275362,-0.4584485096516209,0.8265550202063545,1435,True,4,0.5203657680114594,5
AMS,H4,MeanReversion,"window=20,z=1.75",0.627114642845377,0.481767955801105,0.17044647047479733,1.0792013414184316,939,True,4,0.4977592585039874,5
AMS,H4,MeanReversion,"window=100,z=1.75",-2.0949181112124933,0.47539267015706804,-0.475922619049648,0.796193958649771,989,True,4,0.3552519662885726,5
AMS,H4,MeanReversion,"window=50,z=2.0",-0.5257640134370438,0.47068403908794787,-0.1769810667466166,0.9131641074315924,635,True,4,0.3390090575258631,5
AMS,H4,MeanReversion,"window=50,z=2.25",-0.2345072757107307,0.4715447154471545,-0.0938939432213973,0.9387259540403037,381,True,4,0.3477995143091701,5
AMS,H4,MeanReversion,"window=100,z=2.25",-0.24103644633731525,0.49379652605459057,-0.08739417626233215,0.945219195158247,416,True,4,0.3144529775692777,5
AMS,H4,MeanReversion,"window=20,z=2.5",-0.21002258660585105,0.45925925925925926,-0.15639413680418232,0.8392540584979623,140,True,4,0.03211272922522934,5
AMS,H4,MeanReversion,"window=100,z=2.5",0.012484023439641168,0.5,0.005665539108214745,1.0044681286533397,270,True,4,0.22845695455990156,5
AMS,M15,MeanReversion,"window=20,z=1.5",0.6063672461980234,0.5293609671848014,0.457928753008542,1.2167358780558202,1317,True,4,0.1505421922476914,5
AMS,M15,MeanReversion,"window=100,z=1.75",0.2807923892782799,0.5119726339794755,0.25463527399838587,1.1245625041012768,1010,True,4,0.14264357733844568,5
AMS,M15,MeanReversion,"window=20,z=2.0",0.21903537978100596,0.5294117647058824,0.26169751924058576,1.169967585083377,513,True,4,0.08769035890499255,5
AMS,M15,MeanReversion,"window=100,z=2.0",0.17682341072905183,0.5033333333333333,0.1856804092571901,1.1062740565539386,680,True,4,0.11340884061191359,5
AMS,M15,MeanReversion,"window=100,z=2.25",0.15123665945999343,0.5102040816326531,0.18061005796320279,1.1271669864007603,445,True,4,0.05219636463305399,5
AMS,M15,MeanReversion,"window=100,z=2.5",0.11036248586777009,0.5161290322580645,0.14923132296624025,1.1342124985571698,276,True,5,0.02990711623257869,5
AMS,M15,TrendFollowing,"fast=50,slow=200",0.24428637196840108,0.5062308958382319,0.11022287643506926,1.0249156596959597,4999,True,4,0.08778585754443236,5
Adecco,H1,MeanReversion,"window=20,z=1.5",-0.04980631406224434,0.5019700551615445,-0.045108769438426295,0.983249636496765,1337,True,4,0.11226653982020796,5
Adecco,H1,MeanReversion,"window=50,z=1.5",-0.5055338169441836,0.4877020379479972,-0.361358377572981,0.8676495180033309,1512,True,4,0.07020989012866674,5
Adecco,H1,MeanReversion,"window=100,z=1.5",-0.13732736260194622,0.5014771048744461,-0.10001554763813754,0.9610936661641741,1429,True,4,0.13668381412744146,5
Adecco,H1,MeanReversion,"window=20,z=1.75",0.013253167283150735,0.503037667071689,0.01492295637213765,1.0067647908629043,868,True,4,0.11425148025064513,5
Adecco,H1,MeanReversion,"window=50,z=2.5",-0.2194732108655948,0.4349442379182156,-0.40104631856381157,0.7324677000646183,282,True,4,0.061593792414516124,5
Adecco,H4,MeanReversion,"window=50,z=1.5",-0.25513955019387424,0.4909470752089137,-0.11315218040526825,0.9595134645006269,1475,True,4,0.30838254208730387,5
Adecco,H4,MeanReversion,"window=100,z=1.5",-0.08182423482005441,0.5,-0.03707181840778995,0.9869107177187603,1513,True,5,0.35493057565775055,5
Adecco,H4,MeanReversion,"window=100,z=1.75",-0.14094014598521887,0.49700598802395207,-0.07613704073400675,0.9675482930017262,1023,True,5,0.2093284465918146,5
Adecco,H4,MeanReversion,"window=50,z=2.0",-0.4954501022122091,0.47897897897897895,-0.3516556896710541,0.8340494234011114,689,True,4,0.14937089133280457,5
Adecco,H4,MeanReversion,"window=100,z=2.0",0.10324210218827568,0.4921135646687697,0.06766792953869628,1.0378052628111605,646,True,5,0.12955543262316316,5
Adecco,H4,MeanReversion,"window=100,z=2.25",-0.092116378637642,0.47002398081534774,-0.08742130316094057,0.9482913278594138,424,True,5,0.10776537720846657,5
Adecco,M15,MeanReversion,"window=50,z=1.75",0.08257251529526033,0.5252643948296122,0.1509472986307634,1.0650540000486388,993,True,4,0.04970854911363054,5
