symbol,timeframe,strategy,params,total_return,win_rate,sharpe_ratio,profit_factor,num_trades,robust,oos_profitable_windows,total_oos_return,total_windows
3DSystems,H4,TrendFollowing,"fast=5,slow=20",4.969773572677894,0.5054470709146968,0.3962938883031729,1.0887493311479168,4999,True,5,2.3916566514697677,5
3DSystems,H4,TrendFollowing,"fast=10,slow=30",2.90438808658284,0.5013360739979446,0.23155081321499982,1.0509268699078769,4999,True,4,1.8272466070038327,5
3DSystems,H4,TrendFollowing,"fast=13,slow=34",1.9571267787036337,0.5011305241521069,0.1560218408466094,1.034034504935471,4999,True,4,1.3290189237499996,5
3DSystems,H4,VolatilityExpansion,"ema=50,mult=1.5",2.9156378770315463,0.5072370537150209,0.2806359333491749,1.0801678585279977,3195,True,4,1.0543187930060465,5
3DSystems,M15,MeanReversion,"window=100,z=2.25",0.15343939172661303,0.528052805280528,0.1347799762312124,1.0920723176351708,392,True,5,0.1867632476373169,5
3DSystems,M15,TrendFollowing,"fast=21,slow=55",-0.08005745802312547,0.5101177891875567,-0.019918109755425836,0.9952370352385423,4999,True,5,0.5460109411314809,5
3DSystems,M15,TrendFollowing,"fast=34,slow=89",0.6491436396262349,0.5161582603443069,0.1615136646724906,1.0394766803127595,4999,True,5,0.9244195470322039,5
3DSystems,M15,TrendFollowing,"fast=50,slow=200",-0.44337710962451227,0.49984898822108126,-0.11031377298898384,0.9739036189133569,4999,True,5,0.6709588242154758,5
3MCo,H1,MeanReversion,"window=20,z=1.5",0.22439250070226324,0.5020891364902507,0.17809975355766336,1.0754740129347808,1447,True,4,0.24634384775879592,5
3MCo,H4,MeanReversion,"window=100,z=1.75",0.8106012349390405,0.5160965794768612,0.470999579783379,1.248394495710942,999,True,4,0.23210023198844953,5
3MCo,H4,MeanReversion,"window=50,z=2.0",0.25851671140295474,0.5166402535657686,0.2130947424256683,1.1159013966393263,635,True,4,0.09392854633683945,5
3MCo,H4,MeanReversion,"window=50,z=2.25",0.1411342527499032,0.5012919896640827,0.14004984561752412,1.0948085570913495,388,True,4,0.11574080638871209,5
3MCo,H4,MeanReversion,"window=100,z=2.5",0.0459127474453247,0.5203252032520326,0.056023974247173584,1.053839696934972,246,True,4,0.08975656290348266,5
3MCo,H4,TrendFollowing,"fast=5,slow=20",0.7548352449976269,0.49507141420237377,0.20994852308284007,1.0433837236708707,4999,True,4,0.6371295871748301,5
3MCo,H4,TrendFollowing,"fast=8,slow=21",1.0312797985016178,0.5019110842888754,0.2868600621781939,1.0597468599260356,4999,True,4,0.6018688792161158,5
3MCo,H4,TrendFollowing,"fast=50,slow=200",-0.022152356840897558,0.5095554214443774,-0.006160878422629139,0.9987546135301744,4999,True,4,0.21691801341565875,5
3MCo,H4,VolatilityExpansion,"ema=50,mult=1.5",-0.5466324526053817,0.49890829694323147,-0.19688668699129847,0.9477259711148391,2761,True,4,0.29886877382623345,5
3MCo,H4,VolatilityExpansion,"ema=20,mult=3.0",0.05308313651923935,0.5223367697594502,0.07034711722487642,1.050876323420418,291,True,4,0.04509501728275589,5
3MCo,M15,MeanReversion,"window=20,z=1.75",0.0744021672844033,0.5058448459086079,0.14564810016024798,1.065100983584855,951,True,4,0.0426460265681744,5
3MCo,M15,MeanReversion,"window=20,z=2.0",0.1697495114745099,0.5081168831168831,0.383042785060583,1.2269017479754352,622,True,5,0.10010983036644128,5
3MCo,M15,MeanReversion,"window=20,z=2.25",0.13169898740443664,0.5012853470437018,0.3438251136206906,1.260115516241402,392,True,5,0.061450002173336626,5
3MCo,M15,MeanReversion,"window=20,z=2.5",0.05412468569893203,0.5,0.16024024761333186,1.1431671442666325,249,True,4,0.04098662143276399,5
